frameID,eventType,player1Position,player2Position,ballPosition,speed
349,,"[7.5, 46.2, 0.0]","[-9.75, -50.05, 0.0]",,
350,,"[7.5, 46.2, 0.0]","[-9.54, -50.06, 0.0]",,
351,,"[7.6, 46.2, 0.0]","[-9.22, -50.06, 0.0]",,
352,,"[7.7, 46.2, 0.0]","[-9.22, -50.06, 0.0]",,
353,,"[7.9, 46.2, 0.0]","[-9.12, -50.06, 0.0]",,
354,,"[8.1, 46.2, 0.0]","[-9.12, -50.06, 0.0]",,
355,,"[8.2, 46.2, 0.0]","[-9.01, -50.06, 0.0]",,
356,,"[8.3, 46.2, 0.0]","[-9.13, -51.75, 0.0]",,
357,p1cp,"[8.4, 46.2, 0.0]","[-8.91, -50.06, 0.0]","(12.22, 46.08, 3.6)",
358,,"[8.5, 46.2, 0.0]","[-8.81, -51.75, 0.0]",,
359,,"[8.6, 46.2, 0.0]","[-8.81, -51.75, 0.0]",,
360,,"[8.6, 46.2, 0.0]","[-8.58, -48.41, 0.0]",,
361,,"[8.7, 46.2, 0.0]","[-8.38, -50.06, 0.0]",,
362,,"[8.7, 46.2, 0.0]","[-8.180000000000001, -51.71000000000001, 0.0]",,
363,,"[8.8, 46.2, 0.0]","[-8.59, -50.06, 0.0]",,
364,,"[9.1, 46.2, 0.0]","[-8.06, -48.41, 0.0]",,
365,,"[9.3, 46.2, 0.0]","[-8.27, -50.06, 0.0]",,
366,,"[9.5, 46.2, 0.0]","[-7.85, -50.06, 0.0]",,
367,,"[9.8, 46.2, 0.0]","[-8.16, -50.06, 0.0]",,
368,,"[10.1, 46.2, 0.0]","[-7.74, -50.06, 0.0]",,
369,,"[10.4, 46.2, 0.0]","[-7.74, -50.06, 0.0]",,
370,,"[10.8, 46.2, 0.0]","[-7.63, -50.06, 0.0]",,
371,,"[11.1, 46.1, 0.0]","[-7.63, -50.06, 0.0]",,
372,,"[11.2, 46.1, 0.0]","[-7.74, -50.06, 0.0]",,
373,,"[11.3, 46.1, 0.0]","[-7.42, -50.06, 0.0]",,
374,,"[11.3, 46.1, 0.0]","[-7.33, -48.41, 0.0]",,
375,,"[11.4, 46.1, 0.0]","[-7.22, -48.41, 0.0]",,
376,p1nc,"[11.4, 46.1, 0.0]","[-7.01, -48.42, 0.0]","[3.8, 0, 4.9]",
377,,"[11.5, 46.1, 0.0]","[-7.0, -50.06, 0.0]",,
378,,"[11.6, 46.1, 0.0]","[-6.89, -50.06, 0.0]",,
379,,"[11.8, 46.1, 0.0]","[-6.79, -50.06, 0.0]",,
380,,"[12.1, 46.1, 0.0]","[-6.57, -50.07, 0.0]",,
381,,"[12.5, 46.1, 0.0]","[-6.47, -50.07, 0.0]",,
382,,"[12.8, 46.1, 0.0]","[-6.26, -50.07, 0.0]",,
383,,"[12.9, 46.1, 0.0]","[-6.15, -50.07, 0.0]",,
384,,"[12.7, 46.1, 0.0]","[-5.94, -50.07, 0.0]",,
385,,"[12.3, 46.1, 0.0]","[-5.73, -50.07, 0.0]",,
386,,"[12.0, 46.1, 0.0]","[-5.97, -48.42, 0.0]",,
387,,"[12.0, 46.1, 0.0]","[-5.97, -48.42, 0.0]",,
388,p1bb,"[12.1, 46.1, 0.0]","[-5.97, -48.42, 0.0]","[-3.0, -30.5, 0]",
389,,"[11.5, 46.1, 0.0]","[-5.9, -46.82, 0.0]",,57.54226909046622
390,,"[11.3, 46.1, 0.0]","[-5.73, -50.07, 0.0]",,
391,,"[11.4, 46.1, 0.0]","[-5.13, -48.42, 0.0]",,
392,,"[11.5, 46.1, 0.0]","[-4.72, -48.42, 0.0]",,
393,,"[11.4, 46.1, 0.0]","[-4.61, -48.42, 0.0]",,
394,,"[11.1, 46.1, 0.0]","[-4.61, -48.42, 0.0]",,
395,,"[11.4, 46.1, 0.0]","[-4.4, -48.43, 0.0]",,
396,,"[11.1, 46.1, 0.0]","[-4.09, -48.43, 0.0]",,
397,,"[11.3, 46.1, 0.0]","[-4.09, -48.43, 0.0]",,
398,,"[11.5, 46.1, 0.0]","[-3.94, -46.82, 0.0]",,
399,,"[11.6, 46.1, 0.0]","[-4.15, -46.82, 0.0]",,
400,,"[11.6, 46.1, 0.0]","[-4.76, -46.82, 0.0]",,
401,,"[11.6, 46.1, 0.0]","[-4.87, -46.82, 0.0]",,
402,,"[11.6, 46.1, 0.0]","[-4.61, -48.42, 0.0]",,
403,p2cp,"[11.7, 46.1, 0.0]","[-3.67, -48.43, 0.0]","[-5.73, -50.07, 3.3]",
404,,"[11.7, 46.1, 0.0]","[-3.67, -48.43, 0.0]",,
405,,"[11.7, 46.1, 0.0]","[-3.46, -48.43, 0.0]",,
406,,"[11.6, 46.1, 0.0]","[-2.94, -48.43, 0.0]",,
407,,"[11.5, 46.1, 0.0]","[-3.25, -48.43, 0.0]",,
408,,"[11.4, 46.1, 0.0]","[-3.05, -48.43, 0.0]",,
409,,"[11.4, 46.1, 0.0]","[-3.36, -48.43, 0.0]",,
410,,"[11.2, 46.1, 0.0]","[-3.46, -48.43, 0.0]",,
411,,"[11.1, 46.1, 0.0]","[-3.57, -48.43, 0.0]",,
412,,"[10.9, 46.2, 0.0]","[-3.67, -48.43, 0.0]",,
413,,"[10.6, 46.2, 0.0]","[-3.67, -48.43, 0.0]",,
414,,"[10.3, 46.2, 0.0]","[-3.67, -48.43, 0.0]",,
415,,"[10.0, 46.2, 0.0]","[-3.8, -53.51, 0.0]",,
416,,"[9.9, 46.2, 0.0]","[-3.91, -53.51, 0.0]",,
417,,"[9.8, 46.2, 0.0]","[-3.88, -48.43, 0.0]",,
418,,"[9.8, 46.2, 0.0]","[-3.88, -48.43, 0.0]",,
419,,"[9.7, 46.2, 0.0]","[-3.99, -48.43, 0.0]",,
420,,"[9.7, 46.2, 0.0]","[-3.78, -48.43, 0.0]",,
421,,"[9.7, 46.2, 0.0]","[-3.53, -46.83, 0.0]",,
422,,"[9.7, 46.2, 0.0]","[-3.43, -46.83, 0.0]",,
423,,"[9.7, 46.2, 0.0]","[-3.32, -46.83, 0.0]",,
424,,"[9.7, 46.2, 0.0]","[-3.22, -46.83, 0.0]",,
425,,"[9.7, 46.2, 0.0]","[-3.25, -48.43, 0.0]",,
426,,"[9.7, 46.2, 0.0]","[-3.25, -48.43, 0.0]",,
427,,"[9.6, 46.2, 0.0]","[-3.46, -48.43, 0.0]",,
428,,"[9.5, 46.2, 0.0]","[-3.46, -48.43, 0.0]",,
429,,"[9.4, 46.2, 0.0]","[-3.46, -48.43, 0.0]",,
430,,"[9.3, 46.2, 0.0]","[-3.46, -48.43, 0.0]",,
431,,"[9.2, 46.2, 0.0]","[-3.46, -48.43, 0.0]",,
432,,"[9.2, 46.2, 0.0]","[-3.53, -46.83, 0.0]",,
433,,"[9.1, 46.2, 0.0]","[-3.57, -48.43, 0.0]",,
434,,"[9.1, 46.2, 0.0]","[-3.61, -50.03, 0.0]",,
435,,"[8.9, 46.2, 0.0]","[-3.65, -51.63, 0.0]",,
436,,"[8.8, 46.2, 0.0]","[-3.78, -48.43, 0.0]",,
437,,"[8.7, 46.2, 0.0]","[-3.78, -48.43, 0.0]",,
438,,"[8.7, 46.2, 0.0]","[-3.88, -48.43, 0.0]",,
439,,"[8.7, 46.2, 0.0]","[-3.88, -48.43, 0.0]",,
440,,"[8.7, 46.2, 0.0]","[-3.99, -48.43, 0.0]",,
441,,"[8.8, 46.2, 0.0]","[-3.88, -48.43, 0.0]",,
442,,"[8.8, 46.2, 0.0]","[-3.88, -48.43, 0.0]",,
443,,"[8.9, 46.2, 0.0]","[-3.88, -48.43, 0.0]",,
444,,"[9.1, 46.2, 0.0]","[-3.88, -48.43, 0.0]",,
445,,"[9.3, 46.2, 0.0]","[-3.99, -48.43, 0.0]",,
446,,"[9.5, 46.2, 0.0]","[-3.99, -48.43, 0.0]",,
447,,"[9.6, 46.2, 0.0]","[-3.97, -51.77, 0.0]",,
448,,"[9.8, 46.2, 0.0]","[-3.88, -48.43, 0.0]",,
449,,"[10.1, 46.2, 0.0]","[-3.88, -48.43, 0.0]",,
450,,"[10.4, 46.2, 0.0]","[-3.88, -48.43, 0.0]",,
451,,"[10.7, 46.2, 0.0]","[-3.93, -50.07, 0.0]",,
452,,"[11.0, 46.1, 0.0]","[-3.93, -50.07, 0.0]",,
453,,"[11.4, 46.1, 0.0]","[-3.88, -48.43, 0.0]",,
454,,"[11.5, 46.1, 0.0]","[-3.88, -48.43, 0.0]",,
455,,"[11.7, 46.1, 0.0]","[-4.02, -53.51, 0.0]",,
456,,"[11.8, 46.1, 0.0]","[-4.02, -53.51, 0.0]",,
457,,"[12.0, 46.1, 0.0]","[-3.78, -48.43, 0.0]",,
458,,"[12.3, 46.1, 0.0]","[-3.78, -48.43, 0.0]",,
459,,"[12.4, 46.1, 0.0]","[-3.78, -48.43, 0.0]",,
460,,"[12.6, 46.1, 0.0]","[-3.88, -48.43, 0.0]",,
461,,"[12.9, 46.1, 0.0]","[-3.99, -48.43, 0.0]",,
462,,"[13.0, 46.1, 0.0]","[-3.99, -48.43, 0.0]",,
463,,"[13.2, 46.1, 0.0]","[-4.09, -48.43, 0.0]",,
464,,"[13.3, 46.1, 0.0]","[-4.14, -50.07, 0.0]",,
465,,"[13.4, 46.1, 0.0]","[-4.09, -48.43, 0.0]",,
466,,"[13.3, 46.1, 0.0]","[-4.14, -50.07, 0.0]",,
467,,"[13.3, 46.1, 0.0]","[-4.14, -50.07, 0.0]",,
468,,"[13.3, 46.1, 0.0]","[-4.14, -50.07, 0.0]",,
469,,"[13.2, 46.1, 0.0]","[-4.19, -48.43, 0.0]",,
470,,"[13.1, 46.1, 0.0]","[-4.19, -48.43, 0.0]",,
471,,"[13.1, 46.1, 0.0]","[-4.3, -48.43, 0.0]",,
472,,"[13.0, 46.1, 0.0]","[-4.4, -51.77, 0.0]",,
473,,"[12.9, 46.1, 0.0]","[-4.3, -48.43, 0.0]",,
474,,"[12.8, 46.1, 0.0]","[-4.4, -51.77, 0.0]",,
475,,"[12.7, 46.1, 0.0]","[-4.4, -51.77, 0.0]",,
476,,"[12.6, 46.1, 0.0]","[-4.29, -51.77, 0.0]",,
477,,"[12.5, 46.1, 0.0]","[-4.4, -51.77, 0.0]",,
478,,"[12.4, 46.1, 0.0]","[-4.35, -50.07, 0.0]",,
479,,"[12.4, 46.1, 0.0]","[-4.51, -51.77, 0.0]",,
480,,"[12.3, 46.1, 0.0]","[-4.4, -48.43, 0.0]",,
481,,"[12.3, 46.1, 0.0]","[-4.4, -48.43, 0.0]",,
482,,"[12.1, 46.1, 0.0]","[-4.3, -48.43, 0.0]",,
483,,"[12.0, 46.1, 0.0]","[-4.4, -48.43, 0.0]",,
484,,"[11.9, 46.1, 0.0]","[-4.3, -48.43, 0.0]",,
485,,"[11.7, 46.1, 0.0]","[-4.3, -48.43, 0.0]",,
486,,"[11.6, 46.1, 0.0]","[-4.3, -48.43, 0.0]",,
487,,"[11.4, 46.1, 0.0]","[-4.3, -48.43, 0.0]",,
488,,"[11.4, 46.1, 0.0]","[-4.3, -48.43, 0.0]",,
489,,"[11.3, 46.1, 0.0]","[-4.3, -48.43, 0.0]",,
490,,"[11.2, 46.1, 0.0]","[-4.3, -48.43, 0.0]",,
491,,"[11.3, 46.1, 0.0]","[-4.4, -48.43, 0.0]",,
492,,"[11.3, 46.1, 0.0]","[-4.3, -48.43, 0.0]",,
493,,"[11.3, 46.1, 0.0]","[-4.35, -46.82, 0.0]",,
494,,"[11.2, 46.1, 0.0]","[-4.35, -46.82, 0.0]",,
495,,"[11.1, 46.1, 0.0]","[-4.46, -46.82, 0.0]",,
496,,"[10.9, 46.2, 0.0]","[-4.46, -46.82, 0.0]",,
497,,"[10.7, 46.2, 0.0]","[-4.51, -48.43, 0.0]",,
498,,"[10.5, 46.2, 0.0]","[-4.51, -48.43, 0.0]",,
499,,"[10.4, 46.2, 0.0]","[-4.72, -51.77, 0.0]",,
500,,"[10.3, 46.2, 0.0]","[-4.72, -51.77, 0.0]",,
501,,"[10.2, 46.2, 0.0]","[-4.83, -51.77, 0.0]",,
502,,"[10.2, 46.2, 0.0]","[-4.83, -51.77, 0.0]",,
503,,"[10.1, 46.2, 0.0]","[-4.94, -51.77, 0.0]",,
504,,"[9.8, 46.2, 0.0]","[-5.05, -51.77, 0.0]",,
505,,"[9.5, 46.2, 0.0]","[-5.05, -51.77, 0.0]",,
506,,"[9.3, 46.2, 0.0]","[-5.15, -51.77, 0.0]",,
507,,"[9.1, 46.2, 0.0]","[-5.15, -51.77, 0.0]",,
508,,"[9.0, 46.2, 0.0]","[-5.15, -51.77, 0.0]",,
509,,"[8.9, 46.2, 0.0]","[-5.15, -51.77, 0.0]",,
510,,"[8.9, 46.2, 0.0]","[-5.26, -51.77, 0.0]",,
511,,"[8.9, 46.2, 0.0]","[-5.26, -51.77, 0.0]",,
512,,"[8.8, 46.2, 0.0]","[-5.26, -51.77, 0.0]",,
513,,"[8.7, 46.2, 0.0]","[-5.26, -51.77, 0.0]",,
514,,"[8.6, 46.2, 0.0]","[-5.26, -51.77, 0.0]",,
515,,"[8.5, 46.2, 0.0]","[-5.26, -51.77, 0.0]",,
516,,"[8.3, 46.2, 0.0]","[-5.3, -50.07, 0.0]",,
517,,"[8.1, 46.2, 0.0]","[-5.2, -50.07, 0.0]",,
518,,"[7.9, 46.2, 0.0]","[-5.2, -50.07, 0.0]",,
519,,"[7.7, 46.2, 0.0]","[-5.2, -50.07, 0.0]",,
520,,"[7.5, 46.2, 0.0]","[-5.26, -51.77, 0.0]",,
521,,"[7.3, 46.2, 0.0]","[-5.09, -50.07, 0.0]",,
522,,"[7.1, 46.2, 0.0]","[-4.98, -50.07, 0.0]",,
523,,"[6.9, 46.2, 0.0]","[-4.98, -50.07, 0.0]",,
524,,"[6.7, 46.2, 0.0]","[-4.98, -50.07, 0.0]",,
525,,"[6.5, 46.2, 0.0]","[-4.88, -50.07, 0.0]",,
526,,"[6.3, 46.2, 0.0]","[-4.88, -50.07, 0.0]",,
527,,"[6.2, 46.2, 0.0]","[-4.77, -50.07, 0.0]",,
528,,"[6.1, 46.2, 0.0]","[-4.82, -48.42, 0.0]",,
529,,"[5.9, 46.2, 0.0]","[-4.72, -48.42, 0.0]",,
530,,"[5.9, 46.2, 0.0]","[-4.77, -50.07, 0.0]",,
531,,"[5.8, 46.2, 0.0]","[-4.88, -50.07, 0.0]",,
532,,"[5.6, 46.3, 0.0]","[-4.88, -50.07, 0.0]",,
533,,"[5.5, 46.3, 0.0]","[-4.88, -50.07, 0.0]",,
534,,"[5.4, 46.3, 0.0]","[-4.88, -50.07, 0.0]",,
535,,"[5.3, 46.3, 0.0]","[-4.72, -48.42, 0.0]",,
536,,"[5.1, 46.3, 0.0]","[-4.82, -48.42, 0.0]",,
537,,"[5.0, 46.3, 0.0]","[-4.72, -48.42, 0.0]",,
538,,"[5.0, 46.3, 0.0]","[-4.94, -51.77, 0.0]",,
539,,"[4.9, 46.3, 0.0]","[-5.05, -51.77, 0.0]",,
540,,"[4.9, 46.3, 0.0]","[-4.93, -48.42, 0.0]",,
541,,"[4.9, 46.3, 0.0]","[-4.93, -48.42, 0.0]",,
542,,"[4.9, 46.3, 0.0]","[-4.93, -48.42, 0.0]",,
543,,"[4.9, 46.3, 0.0]","[-4.82, -48.42, 0.0]",,
544,,"[4.8, 46.3, 0.0]","[-4.710000000000001, -48.42, 0.0]",,
545,,"[4.8, 46.3, 0.0]","[-4.82, -48.42, 0.0]",,
546,,"[4.7, 46.3, 0.0]","[-4.82, -48.42, 0.0]",,
547,,"[4.6, 46.3, 0.0]","[-4.82, -48.42, 0.0]",,
548,,"[4.5, 46.3, 0.0]","[-4.82, -48.42, 0.0]",,
549,,"[4.4, 46.3, 0.0]","[-4.82, -48.42, 0.0]",,
550,,"[4.3, 46.2, 0.0]","[-4.82, -48.42, 0.0]",,
551,,"[4.3, 46.1, 0.0]","[-4.82, -48.42, 0.0]",,
552,,"[4.3, 45.9, 0.0]","[-4.82, -48.42, 0.0]",,
553,,"[4.2, 46.0, 0.0]","[-4.82, -48.42, 0.0]",,
554,,"[4.2, 45.9, 0.0]","[-4.72, -48.42, 0.0]",,
555,,"[4.2, 45.8, 0.0]","[-4.61, -48.42, 0.0]",,
556,,"[4.0, 45.7, 0.0]","[-4.72, -51.77, 0.0]",,
557,,"[3.9, 45.7, 0.0]","[-4.829999999999999, -55.120000000000005, 0.0]",,
558,,"[3.8, 45.6, 0.0]","[-4.67, -50.07, 0.0]",,
559,,"[3.8, 45.6, 0.0]","[-4.61, -48.42, 0.0]",,
560,,"[4.0, 45.6, 0.0]","[-4.550000000000001, -46.77, 0.0]",,
561,,"[4.0, 45.6, 0.0]","[-4.61, -48.42, 0.0]",,
562,,"[4.1, 45.6, 0.0]","[-4.82, -48.42, 0.0]",,
563,,"[4.2, 45.5, 0.0]","[-5.0, -53.51, 0.0]",,
564,,"[4.3, 45.5, 0.0]","[-5.11, -53.51, 0.0]",,
565,,"[4.3, 45.5, 0.0]","[-4.93, -48.42, 0.0]",,
566,,"[4.3, 45.4, 0.0]","[-4.749999999999999, -43.330000000000005, 0.0]",,
567,,"[4.3, 45.4, 0.0]","[-4.5699999999999985, -38.24000000000001, 0.0]",,
568,,"[4.3, 45.3, 0.0]","[-5.09, -50.07, 0.0]",,
569,,"[4.3, 45.1, 0.0]","[-5.26, -51.77, 0.0]",,
570,,"[4.3, 45.1, 0.0]","[-5.43, -53.470000000000006, 0.0]",,
571,,"[4.3, 45.0, 0.0]","[-5.6, -55.17000000000001, 0.0]",,
572,,"[4.3, 44.8, 0.0]","[-5.77, -56.87000000000001, 0.0]",,
573,,"[4.3, 44.8, 0.0]","[-5.48, -51.76, 0.0]",,
574,,"[4.4, 44.5, 0.0]","[-5.69, -51.76, 0.0]",,
575,,"[4.5, 44.3, 0.0]","[-5.48, -51.76, 0.0]",,
576,,"[4.6, 44.2, 0.0]","[-5.58, -51.76, 0.0]",,
577,,"[4.7, 44.2, 0.0]","[-5.58, -51.76, 0.0]",,
578,,"[4.8, 44.1, 0.0]","[-5.37, -51.76, 0.0]",,
579,,"[4.6, 44.1, 0.0]","[-5.34, -48.42, 0.0]",,
580,,"[4.9, 44.1, 0.0]","[-5.13, -48.42, 0.0]",,
581,,"[5.0, 44.1, 0.0]","[-5.13, -48.42, 0.0]",,
582,,"[5.0, 44.1, 0.0]","[-5.24, -48.42, 0.0]",,
583,,"[4.9, 44.1, 0.0]","[-5.24, -48.42, 0.0]",,
584,,"[4.8, 44.1, 0.0]","[-5.13, -48.42, 0.0]",,
585,,"[4.6, 44.1, 0.0]","[-5.13, -48.42, 0.0]",,
586,,"[4.4, 44.1, 0.0]","[-5.09, -50.07, 0.0]",,
587,,"[4.2, 44.1, 0.0]","[-5.05, -51.72, 0.0]",,
588,,"[4.1, 44.1, 0.0]","[-5.01, -53.37, 0.0]",,
589,,"[4.0, 44.1, 0.0]","[-4.77, -50.07, 0.0]",,
590,p1nc,"[4.1, 44.1, 0.0]","[-4.529999999999999, -46.77, 0.0]","[-2.4, 0, 6.1]",
591,,"[4.0, 44.1, 0.0]","[-4.88, -50.07, 0.0]",,
592,,"[3.7, 44.1, 0.0]","[-4.88, -50.07, 0.0]",,
593,,"[3.7, 44.1, 0.0]","[-4.77, -50.07, 0.0]",,
594,,"[3.7, 44.1, 0.0]","[-4.88, -50.07, 0.0]",,
595,,"[3.7, 44.1, 0.0]","[-4.77, -50.07, 0.0]",,
596,,"[3.6, 43.9, 0.0]","[-4.77, -50.07, 0.0]",,
597,,"[3.4, 43.9, 0.0]","[-4.94, -51.77, 0.0]",,
598,,"[3.5, 43.9, 0.0]","[-4.98, -50.07, 0.0]",,
599,,"[3.6, 44.0, 0.0]","[-5.09, -50.07, 0.0]",,
600,p1bb,"[3.7, 43.9, 0.0]","[-4.98, -50.07, 0.0]","[-4.8, -30.5, 0]",
601,,"[3.7, 43.9, 0.0]","[-4.77, -50.07, 0.0]",,
602,,"[3.8, 43.9, 0.0]","[-4.67, -50.07, 0.0]",,55.18521559141691
603,,"[3.8, 44.0, 0.0]","[-4.45, -50.07, 0.0]",,
604,,"[3.9, 44.1, 0.0]","[-4.24, -50.07, 0.0]",,
605,,"[3.9, 44.0, 0.0]","[-4.24, -50.07, 0.0]",,
606,,"[3.9, 44.0, 0.0]","[-4.14, -50.07, 0.0]",,
607,,"[3.9, 44.0, 0.0]","[-4.14, -50.07, 0.0]",,
608,,"[3.9, 44.1, 0.0]","[-3.99, -48.43, 0.0]",,
609,,"[3.9, 44.1, 0.0]","[-3.88, -48.43, 0.0]",,
610,,"[3.9, 44.3, 0.0]","[-3.7699999999999996, -48.43, 0.0]",,
611,,"[3.9, 44.3, 0.0]","[-3.78, -48.43, 0.0]",,
612,,"[4.0, 44.5, 0.0]","[-3.73, -46.83, 0.0]",,
613,,"[4.0, 44.6, 0.0]","[-3.84, -46.82, 0.0]",,
614,,"[4.1, 44.6, 0.0]","[-4.04, -46.82, 0.0]",,
615,,"[4.2, 44.7, 0.0]","[-4.66, -46.82, 0.0]",,
616,p2cp,"[4.3, 44.7, 0.0]","[-3.36, -48.43, 0.0]","[-4.45, -50.07, 3.3]",
617,,"[4.4, 44.8, 0.0]","[-2.0599999999999996, -50.04, 0.0]",,
618,,"[4.5, 44.8, 0.0]","[-3.25, -48.43, 0.0]",,
619,,"[4.7, 44.8, 0.0]","[-2.73, -48.43, 0.0]",,
620,,"[4.7, 44.8, 0.0]","[-3.05, -48.43, 0.0]",,
621,,"[4.8, 44.8, 0.0]","[-2.84, -48.43, 0.0]",,
622,,"[5.0, 44.8, 0.0]","[-3.15, -48.43, 0.0]",,
623,,"[5.0, 44.8, 0.0]","[-3.25, -48.43, 0.0]",,
624,,"[5.1, 44.8, 0.0]","[-3.22, -46.83, 0.0]",,
625,,"[5.2, 44.8, 0.0]","[-3.44, -57.16, 0.0]",,
626,,"[5.2, 44.8, 0.0]","[-3.33, -57.16, 0.0]",,
627,,"[5.3, 44.9, 0.0]","[-3.25, -48.43, 0.0]",,
628,,"[5.3, 45.1, 0.0]","[-3.25, -48.43, 0.0]",,
629,,"[5.3, 45.4, 0.0]","[-3.47, -53.51, 0.0]",,
630,,"[5.4, 45.7, 0.0]","[-3.6900000000000004, -58.589999999999996, 0.0]",,
631,,"[5.4, 45.9, 0.0]","[-3.4, -50.08, 0.0]",,
632,p2nc,"[5.4, 46.3, 0.0]","[-3.5, -50.08, 0.0]",,
633,,"[5.5, 46.3, 0.0]","[-3.5, -50.08, 0.0]",,
634,,"[5.5, 46.3, 0.0]","[-3.5, -50.08, 0.0]",,
635,,"[5.6, 46.3, 0.0]","[-3.29, -50.08, 0.0]",,
636,,"[5.6, 46.3, 0.0]","[-3.18, -50.08, 0.0]",,
637,,"[5.6, 46.3, 0.0]","[-3.08, -50.08, 0.0]",,
638,,"[5.6, 46.3, 0.0]","[-3.33, -57.16, 0.0]",,
639,,"[5.6, 46.3, 0.0]","[-3.08, -50.08, 0.0]",,
640,,"[5.6, 46.3, 0.0]","[-2.83, -43.0, 0.0]",,
641,p2bb,"[5.7, 46.3, 0.0]","[-2.58, -35.92, 0.0]","[7.5, 25.7, 0]",73.54707704644768
642,,"[5.8, 46.2, 0.0]","[-3.65, -51.77, 0.0]",,
643,,"[5.9, 46.2, 0.0]","[-4.04, -46.82, 0.0]",,
644,,"[6.0, 46.2, 0.0]","[-4.35, -53.51, 0.0]",,
645,,"[6.1, 46.2, 0.0]","[-4.3, -48.43, 0.0]",,
646,,"[6.2, 46.2, 0.0]","[-4.51, -55.31, 0.0]",,
647,,"[6.3, 46.2, 0.0]","[-4.72, -62.190000000000005, 0.0]",,
648,,"[6.3, 46.2, 0.0]","[-4.73, -55.31, 0.0]",,
649,,"[6.3, 46.2, 0.0]","[-4.73, -55.31, 0.0]",,
650,,"[6.4, 46.2, 0.0]","[-4.61, -48.42, 0.0]",,
651,,"[6.6, 46.2, 0.0]","[-4.61, -48.42, 0.0]",,
652,,"[6.5, 46.2, 0.0]","[-4.61, -48.42, 0.0]",,
653,,"[6.5, 46.2, 0.0]","[-5.11, -53.51, 0.0]",,
654,p1cp,"[6.5, 46.2, 0.0]","[-5.15, -51.77, 0.0]","(8.86, 47.27, 3.69)",
655,,"[6.6, 46.2, 0.0]","[-5.22, -53.51, 0.0]",,
656,,"[6.7, 46.2, 0.0]","[-5.24, -48.42, 0.0]",,
657,,"[6.9, 46.2, 0.0]","[-5.62, -55.3, 0.0]",,
658,,"[7.1, 46.2, 0.0]","[-6.0, -62.17999999999999, 0.0]",,
659,,"[7.2, 46.2, 0.0]","[-6.38, -69.05999999999999, 0.0]",,
660,,"[7.4, 46.2, 0.0]","[-6.76, -75.93999999999998, 0.0]",,
661,,"[7.6, 46.2, 0.0]","[-7.14, -82.81999999999998, 0.0]",,
662,,"[7.7, 46.2, 0.0]","[-7.52, -89.69999999999997, 0.0]",,
663,,"[7.9, 46.2, 0.0]","[-7.8999999999999995, -96.57999999999997, 0.0]",,
664,,"[8.0, 46.2, 0.0]","[-5.87, -48.42, 0.0]",,
665,,"[8.1, 46.2, 0.0]","[-5.87, -48.42, 0.0]",,
666,,"[8.3, 46.2, 0.0]","[-5.87, -48.42, 0.0]",,
667,,"[8.4, 46.2, 0.0]","[-6.18, -48.42, 0.0]",,
668,,"[8.5, 46.2, 0.0]","[-6.53, -53.51, 0.0]",,
669,,"[8.6, 46.2, 0.0]","[-7.02, -59.05, 0.0]",,
670,,"[8.5, 46.2, 0.0]","[-6.7, -48.42, 0.0]",,
671,,"[8.6, 46.2, 0.0]","[-7.47, -59.05, 0.0]",,
672,,"[8.7, 46.2, 0.0]","[-6.91, -48.42, 0.0]",,
673,,"[8.8, 46.2, 0.0]","[-6.3500000000000005, -37.790000000000006, 0.0]",,
674,p1nc,"[9.0, 46.2, 0.0]","[-7.53, -50.06, 0.0]","[-0.2, 0, 5.2]",
675,,"[9.2, 46.2, 0.0]","[-7.74, -50.06, 0.0]",,
676,,"[9.5, 46.2, 0.0]","[-7.85, -50.06, 0.0]",,
677,,"[9.8, 46.2, 0.0]","[-8.06, -50.06, 0.0]",,
678,,"[10.0, 46.2, 0.0]","[-8.16, -50.06, 0.0]",,
679,,"[10.1, 46.2, 0.0]","[-8.27, -50.06, 0.0]",,
680,,"[10.0, 46.2, 0.0]","[-8.27, -48.41, 0.0]",,
681,,"[9.7, 46.2, 0.0]","[-8.48, -48.41, 0.0]",,
682,,"[9.4, 46.2, 0.0]","[-8.58, -48.41, 0.0]",,
683,,"[9.4, 46.2, 0.0]","[-8.81, -51.75, 0.0]",,
684,p1bb,"[9.6, 46.2, 0.0]","[-9.22, -50.06, 0.0]","[-6.2, -25.0, 0]",
685,,"[9.7, 46.2, 0.0]","[-9.45, -51.75, 0.0]",,53.64275419027001
686,,"[9.1, 46.2, 0.0]","[-9.33, -50.06, 0.0]",,
687,,"[8.6, 46.2, 0.0]","[-9.44, -50.06, 0.0]",,
688,,"[8.6, 46.2, 0.0]","[-9.22, -50.06, 0.0]",,
689,,"[8.7, 46.2, 0.0]","[-9.01, -50.06, 0.0]",,
690,,"[8.5, 46.2, 0.0]","[-9.01, -50.06, 0.0]",,
691,,"[8.5, 46.2, 0.0]","[-9.12, -50.06, 0.0]",,
692,,"[8.7, 46.2, 0.0]","[-9.12, -50.06, 0.0]",,
693,,"[8.9, 46.2, 0.0]","[-9.22, -50.06, 0.0]",,
694,,"[8.9, 46.2, 0.0]","[-9.33, -50.06, 0.0]",,
695,,"[8.9, 46.2, 0.0]","[-9.44, -50.06, 0.0]",,
696,,"[9.1, 46.2, 0.0]","[-9.01, -50.06, 0.0]",,
697,,"[9.3, 46.2, 0.0]","[-8.91, -50.06, 0.0]",,
